"skola","predmet","obor","typ","konali","neuspeli","volba","prumer","odchylka"
"Střední škola polygrafická. Olomouc. Střední novosadská 87/53","Anglický jazyk","SOŠ technické 2","Ústní zkouška",5,0,"64.3","15.5","11.7"
"Střední průmyslová škola Hranice","Anglický jazyk","SOŠ technické 2","Ústní zkouška",18,0,"47.7","39.5","13.2"
"Konzervatoř Evangelické akademie","Anglický jazyk","SOŠ umělecké","Ústní zkouška",8,0,"100.0","53.7","19.3"
"Střední škola designu a módy. Prostějov","Anglický jazyk","SOŠ umělecké","Ústní zkouška",49,0,"100.0","62.3","15.4"
"ART ECON – Střední škola. s.r.o.","Anglický jazyk","SOŠ umělecké","Ústní zkouška",11,2,"100.0","37.6","23.1"
"Vyšší odborná škola a Střední průmyslová škola. Šumperk. Gen. Krátkého 1","Anglický jazyk","SOŠ umělecké","Ústní zkouška",27,0,"96.4","53.3","13.5"
"Střední škola obchodu. gastronomie a designu PRAKTIK s.r.o.","Anglický jazyk","SOŠ umělecké","Ústní zkouška",11,4,"100.0","16.8","17.1"
"Střední zdravotnická škola. Prostějov. Vápenice 3","Anglický jazyk","SOŠ zdravotnické","Ústní zkouška",21,2,"95.1","34.3","25.7"
"Střední zdravotnická škola a Vyšší odborná škola zdravotnická Emanuela Pöttinga a Jazyková škola s právem státní jazykové zkoušky Olomouc","Anglický jazyk","SOŠ zdravotnické","Ústní zkouška",80,4,"91.9","42.9","20.0"
"Střední zdravotnická škola. Hranice. Studentská 1095","Anglický jazyk","SOŠ zdravotnické","Ústní zkouška",35,2,"100.0","34.1","19.9"
"Střední zdravotnická škola. Šumperk. Kladská 2","Anglický jazyk","SOŠ zdravotnické","Ústní zkouška",47,6,"88.3","32.0","16.7"
"Střední škola zemědělská a zahradnická. Olomouc. U Hradiska 4","Anglický jazyk","SOŠ zemědělské","Ústní zkouška",10,5,"55.6","14.4","28.1"
"Střední lesnická škola. Hranice. Jurikova 588","Anglický jazyk","SOŠ zemědělské","Ústní zkouška",37,1,"60.0","44.0","17.5"
"Střední škola zemědělská. Přerov. Osmek 47","Anglický jazyk","SOŠ zemědělské","Ústní zkouška",15,0,"76.2","30.9","15.2"
"Střední odborná škola. Šumperk. Zemědělská 3","Anglický jazyk","SOŠ zemědělské","Ústní zkouška",15,0,"83.3","50.1","17.6"
"Střední odborná škola Prostějov","Anglický jazyk","SOU ostatní","Ústní zkouška",14,1,"88.2","33.2","20.0"
"Střední odborná škola obchodu a služeb. Olomouc. Štursova 14","Anglický jazyk","SOU ostatní","Ústní zkouška",6,2,"61.5","21.4","26.9"
"Střední škola polygrafická. Olomouc. Střední novosadská 87/53","Anglický jazyk","SOU ostatní","Ústní zkouška",40,1,"88.2","41.6","14.4"
"Střední škola řezbářská. Tovačov. Nádražní 146","Anglický jazyk","SOU ostatní","Ústní zkouška",16,4,"94.4","29.3","24.0"
"Střední škola gastronomie a farmářství Jeseník","Anglický jazyk","SOU ostatní","Ústní zkouška",8,0,"90.0","42.3","14.0"
"Střední škola obchodu. gastronomie a designu PRAKTIK s.r.o.","Anglický jazyk","SOU ostatní","Ústní zkouška",26,1,"84.1","34.3","17.0"
"Střední škola gastronomie a služeb. Přerov. Šířava 7","Anglický jazyk","SOU ostatní","Ústní zkouška",10,1,"83.3","33.5","19.9"
"Střední škola železniční. technická a služeb. Šumperk","Anglický jazyk","SOU ostatní","Ústní zkouška",1,0,"63.6","4.4",
"Švehlova střední škola polytechnická Prostějov","Anglický jazyk","SOU technické","Ústní zkouška",8,5,"75.0","25.6","24.7"
"Střední průmyslová škola a Střední odborné učiliště Uničov","Anglický jazyk","SOU technické","Ústní zkouška",3,0,"57.1","26.6","15.0"
"Střední škola polytechnická. Olomouc. Rooseveltova 79","Anglický jazyk","SOU technické","Ústní zkouška",15,1,"75.0","33.5","20.8"
"Střední škola technická a obchodní. Olomouc. Kosinova 4","Anglický jazyk","SOU technické","Ústní zkouška",15,0,"67.6","49.7","10.8"
"Sigmundova střední škola strojírenská. Lutín","Anglický jazyk","SOU technické","Ústní zkouška",11,0,"66.7","53.0","12.4"
"Střední průmyslová škola Hranice","Anglický jazyk","SOU technické","Ústní zkouška",10,1,"40.0","32.0","19.2"
"Vyšší odborná škola a Střední škola automobilní. Zábřeh. U Dráhy 6","Anglický jazyk","SOU technické","Ústní zkouška",4,0,"75.0","26.5","11.5"
"Střední škola technická. Přerov. Kouřílkova 8","Anglický jazyk","SOU technické","Ústní zkouška",5,0,"76.9","29.8","18.0"
"Střední škola technická a zemědělská Mohelnice","Anglický jazyk","SOU technické","Ústní zkouška",13,0,"85.0","43.3","19.9"
"Střední odborná škola průmyslová a Střední odborné učiliště strojírenské. Prostějov. Lidická 4","Anglický jazyk","SOU technické","Ústní zkouška",10,1,"100.0","33.1","19.0"
"Gymnázium Jiřího Wolkera. Prostějov. Kollárova 3","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",52,3,,"55.8","14.6"
"Reálné gymnázium a základní škola města Prostějova. Studentská ul. 2","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",20,0,,"67.7","13.8"
"Gymnázium. Olomouc - Hejčín. Tomkova 45","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",89,0,,"76.3","10.6"
"Gymnázium. Olomouc. Čajkovského 9","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",63,2,,"61.9","11.2"
"Slovanské gymnázium. Olomouc. tř. Jiřího z Poděbrad 13","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",57,0,,"84.0","8.7"
"Gymnázium. Šternberk. Horní náměstí 5","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",31,1,,"74.6","12.8"
"Gymnázium. Uničov. Gymnazijní 257","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",23,1,,"69.6","13.7"
"Církevní gymnázium Německého řádu. spol. s r.o.","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",41,1,,"55.5","14.3"
"Gymnázium Jana Opletala. Litovel. Opletalova 189","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",19,2,,"62.7","14.5"
"Gymnázium. Hranice. Zborovská 293","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",27,1,,"68.5","15.0"
"Gymnázium Jana Blahoslava a Střední pedagogická škola. Přerov. Denisova 3","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",16,0,,"73.8","13.4"
"Gymnázium Jakuba Škody. Přerov. Komenského 29","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",47,0,,"72.9","12.8"
"Gymnázium. Kojetín. Svatopluka Čecha 683","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",23,0,,"68.0","10.5"
"Gymnázium. Zábřeh. náměstí Osvobození 20","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",27,0,,"77.4","12.2"
"Gymnázium. Šumperk. Masarykovo náměstí 8","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",67,0,,"71.9","11.7"
"Gymnázium. Jeseník. Komenského 281","Český jazyk a literatura","Gymnázium 4 leté","Didaktický test",29,0,,"73.2","14.4"
"Reálné gymnázium a základní škola města Prostějova. Studentská ul. 2","Český jazyk a literatura","Gymnázium 6 leté","Didaktický test",22,0,,"69.3","10.9"
"Gymnázium. Olomouc - Hejčín. Tomkova 45","Český jazyk a literatura","Gymnázium 6 leté","Didaktický test",50,0,,"81.2","9.3"
"Gymnázium. Olomouc. Čajkovského 9","Český jazyk a literatura","Gymnázium 6 leté","Didaktický test",23,0,,"68.2","11.3"
"Slovanské gymnázium. Olomouc. tř. Jiřího z Poděbrad 13","Český jazyk a literatura","Gymnázium 6 leté","Didaktický test",29,0,,"79.1","14.6"
"Gymnázium. Hranice. Zborovská 293","Český jazyk a literatura","Gymnázium 6 leté","Didaktický test",25,0,,"84.2","8.7"
"Základní škola a gymnázium města Konice","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",22,0,,"85.9","11.2"
"Gymnázium Jiřího Wolkera. Prostějov. Kollárova 3","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",57,0,,"72.4","12.2"
"Cyrilometodějské gymnázium a mateřská škola v Prostějově","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",25,0,,"81.1","11.2"
"Gymnázium. Olomouc - Hejčín. Tomkova 45","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",29,0,,"85.4","8.4"
"Gymnázium. Olomouc. Čajkovského 9","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",31,0,,"77.8","10.6"
"Slovanské gymnázium. Olomouc. tř. Jiřího z Poděbrad 13","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",58,0,,"87.1","10.0"
"Gymnázium. Šternberk. Horní náměstí 5","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",30,0,,"79.8","10.8"
"Gymnázium. Uničov. Gymnazijní 257","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",25,1,,"72.8","12.7"
"Gymnázium Jana Opletala. Litovel. Opletalova 189","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",21,1,,"74.2","13.6"
"Gymnázium Jana Blahoslava a Střední pedagogická škola. Přerov. Denisova 3","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",17,0,,"61.7","12.7"
"Gymnázium Jakuba Škody. Přerov. Komenského 29","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",55,0,,"83.3","9.3"
"Gymnázium. Lipník nad Bečvou. Komenského sady 62. příspěvková organizace","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",15,0,,"69.4","11.6"
"Gymnázium. Kojetín. Svatopluka Čecha 683","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",26,0,,"69.6","8.2"
"Gymnázium. Zábřeh. náměstí Osvobození 20","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",24,0,,"76.1","10.0"
"Gymnázium. Šumperk. Masarykovo náměstí 8","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",29,0,,"81.4","10.9"
"Gymnázium. Jeseník. Komenského 281","Český jazyk a literatura","Gymnázium 8 leté","Didaktický test",33,0,,"81.4","14.5"
"Obchodní akademie. Olomouc. tř. Spojenců 11","Český jazyk a literatura","Lyceum","Didaktický test",28,0,,"64.7","10.6"
"Vyšší odborná škola a Střední průmyslová škola elektrotechnická. Olomouc. Božetěchova 3","Český jazyk a literatura","Lyceum","Didaktický test",20,0,,"58.8","10.2"
"Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky. Přerov. Bartošova 24","Český jazyk a literatura","Lyceum","Didaktický test",28,1,,"56.8","13.9"
"Střední průmyslová škola. Přerov. Havlíčkova 2","Český jazyk a literatura","Lyceum","Didaktický test",14,0,,"58.7","12.0"
"Gymnázium Jana Blahoslava a Střední pedagogická škola. Přerov. Denisova 3","Český jazyk a literatura","Lyceum","Didaktický test",53,3,,"58.0","13.9"
"Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky. Šumperk. Hlavní třída 31","Český jazyk a literatura","Lyceum","Didaktický test",27,0,,"72.8","13.9"
"Vyšší odborná škola a Střední průmyslová škola. Šumperk. Gen. Krátkého 1","Český jazyk a literatura","Lyceum","Didaktický test",25,0,,"72.4","10.4"
"Švehlova střední škola polytechnická Prostějov","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",5,0,,"58.4","4.1"
"Střední odborná škola podnikání a obchodu. spol. s r.o.","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",8,3,,"32.3","13.0"
"Střední odborná škola Prostějov","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",8,2,,"30.1","12.4"
"ART ECON – Střední škola. s.r.o.","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",5,3,,"28.4","16.9"
"Střední škola automobilní Prostějov. s. r. o.","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",12,0,,"52.2","12.4"
"Střední odborná škola lesnická a strojírenská Šternberk","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",8,2,,"31.9","7.6"
"Střední odborná škola obchodu a služeb. Olomouc. Štursova 14","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",25,11,,"28.0","10.7"
"Střední škola zemědělská a zahradnická. Olomouc. U Hradiska 4","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",30,17,,"23.5","10.7"
"Střední škola technická a obchodní. Olomouc. Kosinova 4","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",5,2,,"27.2","13.2"
"Střední škola stavební a podnikatelská s.r.o.","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",11,6,,"25.9","7.0"
"Střední odborná škola. Stromořadí 420. Uničov. s.r.o.","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",8,1,,"44.4","11.9"
"Střední odborná škola a Střední odborné učiliště služeb Velký Újezd. s.r.o.","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",14,1,,"52.8","12.4"
"Střední škola zemědělská. Přerov. Osmek 47","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",5,1,,"30.9","3.8"
"Soukromá střední odborná škola Hranice. s.r.o.","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",7,2,,"33.9","11.1"
"Střední škola sociální péče a služeb. Zábřeh. nám. 8. května 2","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",39,4,,"54.8","13.6"
"Střední škola gastronomie a farmářství Jeseník","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",14,1,,"45.9","11.0"
"Střední škola gastronomie a služeb. Přerov. Šířava 7","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",11,3,,"32.2","13.5"
"Střední škola železniční. technická a služeb. Šumperk","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",13,2,,"38.9","11.7"
"Střední škola technická a zemědělská Mohelnice","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",3,1,,"39.2","14.0"
"TRIVIS - Střední škola veřejnoprávní Prostějov. s.r.o.","Český jazyk a literatura","SOU ostatní (nástavby)","Didaktický test",5,3,,"23.1","16.2"
"Střední škola automobilní Prostějov. s. r. o.","Český jazyk a literatura","SOU technické (nástavby)","Didaktický test",8,0,,"62.4","8.7"
"Střední průmyslová škola strojnická. Olomouc. tř. 17. listopadu 49","Český jazyk a literatura","SOU technické (nástavby)","Didaktický test",7,1,,"39.7","10.7"
"Střední škola polytechnická. Olomouc. Rooseveltova 79","Český jazyk a literatura","SOU technické (nástavby)","Didaktický test",24,13,,"20.8","11.9"
"Střední škola technická a obchodní. Olomouc. Kosinova 4","Český jazyk a literatura","SOU technické (nástavby)","Didaktický test",5,0,,"34.1","7.8"
"Sigmundova střední škola strojírenská. Lutín","Český jazyk a literatura","SOU technické (nástavby)","Didaktický test",12,7,,"16.7","6.5"
"Střední průmyslová škola Hranice","Český jazyk a literatura","SOU technické (nástavby)","Didaktický test",6,0,,"43.7","8.7"
"Střední škola technická. Přerov. Kouřílkova 8","Český jazyk a literatura","SOU technické (nástavby)","Didaktický test",2,0,,"12.6","1.4"
"Střední škola technická a zemědělská Mohelnice","Český jazyk a literatura","SOU technické (nástavby)","Didaktický test",5,1,,"32.5","4.8"
"Obchodní akademie. Prostějov. Palackého 18","Český jazyk a literatura","SOŠ ekonomické","Didaktický test",54,4,,"51.0","12.8"
"Střední průmyslová škola a Střední odborné učiliště Uničov","Český jazyk a literatura","SOŠ ekonomické","Didaktický test",24,8,,"35.9","15.7"
"Obchodní akademie. Olomouc. tř. Spojenců 11","Český jazyk a literatura","SOŠ ekonomické","Didaktický test",53,3,,"53.0","12.1"
"Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky. Přerov. Bartošova 24","Český jazyk a literatura","SOŠ ekonomické","Didaktický test",54,2,,"58.0","11.3"
"Obchodní akademie. Mohelnice. Olomoucká 82","Český jazyk a literatura","SOŠ ekonomické","Didaktický test",13,4,,"34.9","16.1"
"Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky. Šumperk. Hlavní třída 31","Český jazyk a literatura","SOŠ ekonomické","Didaktický test",26,1,,"52.7","11.0"
"Hotelová škola Vincenze Priessnitze. Jeseník. Dukelská 680","Český jazyk a literatura","SOŠ ekonomické","Didaktický test",12,2,,"43.8","13.4"
"Střední odborná škola podnikání a obchodu. spol. s r.o.","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Didaktický test",27,1,,"54.2","14.7"
"ART ECON – Střední škola. s.r.o.","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Didaktický test",4,0,,"44.5","13.5"
"Střední odborná škola služeb s.r.o.","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Didaktický test",19,3,,"42.8","9.7"
"Střední odborná škola. Stromořadí 420. Uničov. s.r.o.","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Didaktický test",11,1,,"40.4","7.7"
"Střední odborná škola. Šumperk. Zemědělská 3","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Didaktický test",45,4,,"49.7","12.6"
"Hotelová škola Vincenze Priessnitze. Jeseník. Dukelská 680","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Didaktický test",32,4,,"35.1","9.7"
"Střední škola obchodu. gastronomie a designu PRAKTIK s.r.o.","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Didaktický test",8,2,,"34.8","13.0"
"Střední škola gastronomie a služeb. Přerov. Šířava 7","Český jazyk a literatura","SOŠ hotelové a podnikatelské","Didaktický test",19,3,,"34.5","7.5"
"Střední odborná škola Olomouc spol. s r. o.","Český jazyk a literatura","SOŠ pedagogické a humanitní","Didaktický test",15,4,,"47.5","16.3"
"Gymnázium Jana Blahoslava a Střední pedagogická škola. Přerov. Denisova 3","Český jazyk a literatura","SOŠ pedagogické a humanitní","Didaktický test",54,7,,"43.9","12.5"
"Soukromá střední odborná škola Hranice. s.r.o.","Český jazyk a literatura","SOŠ pedagogické a humanitní","Didaktický test",26,0,,"56.7","12.6"
"Gymnázium Palackého a Střední odborná škola živnostenská Přerov. s.r.o.","Český jazyk a literatura","SOŠ pedagogické a humanitní","Didaktický test",17,7,,"32.5","11.1"
"Střední škola sociální péče a služeb. Zábřeh. nám. 8. května 2","Český jazyk a literatura","SOŠ pedagogické a humanitní","Didaktický test",67,11,,"38.8","12.5"
"Střední odborná škola. Šumperk. Zemědělská 3","Český jazyk a literatura","SOŠ pedagogické a humanitní","Didaktický test",11,4,,"33.0","18.9"
"TRIVIS - Střední škola veřejnoprávní Prostějov. s.r.o.","Český jazyk a literatura","SOŠ pedagogické a humanitní","Didaktický test",25,6,,"37.4","12.5"
"Střední škola logistiky a chemie. Olomouc. U Hradiska 29","Český jazyk a literatura","SOŠ technické 1","Didaktický test",17,2,,"50.1","13.3"
"Střední průmyslová škola strojnická. Olomouc. tř. 17. listopadu 49","Český jazyk a literatura","SOŠ technické 1","Didaktický test",75,3,,"54.1","10.8"
"Střední průmyslová škola a Střední odborné učiliště Uničov","Český jazyk a literatura","SOŠ technické 1","Didaktický test",22,4,,"40.6","10.5"
"Střední škola technická a obchodní. Olomouc. Kosinova 4","Český jazyk a literatura","SOŠ technické 1","Didaktický test",5,2,,"26.5","9.4"
"Vyšší odborná škola a Střední průmyslová škola elektrotechnická. Olomouc. Božetěchova 3","Český jazyk a literatura","SOŠ technické 1","Didaktický test",49,1,,"57.0","10.2"
"Střední průmyslová škola. Přerov. Havlíčkova 2","Český jazyk a literatura","SOŠ technické 1","Didaktický test",44,7,,"42.8","14.7"
"Střední průmyslová škola stavební. Lipník nad Bečvou. Komenského sady 257","Český jazyk a literatura","SOŠ technické 1","Didaktický test",34,8,,"34.3","12.0"
"Střední průmyslová škola Hranice","Český jazyk a literatura","SOŠ technické 1","Didaktický test",27,1,,"51.1","12.1"
"Soukromá střední odborná škola Hranice. s.r.o.","Český jazyk a literatura","SOŠ technické 1","Didaktický test",5,0,,"58.0","11.4"
"Střední průmyslová škola elektrotechnická. Mohelnice. Gen. Svobody 2","Český jazyk a literatura","SOŠ technické 1","Didaktický test",41,6,,"40.4","11.3"
"Obchodní akademie. Mohelnice. Olomoucká 82","Český jazyk a literatura","SOŠ technické 1","Didaktický test",10,0,,"56.5","8.7"
"Vyšší odborná škola a Střední průmyslová škola. Šumperk. Gen. Krátkého 1","Český jazyk a literatura","SOŠ technické 1","Didaktický test",102,4,,"54.8","11.6"
"Vyšší odborná škola a Střední škola automobilní. Zábřeh. U Dráhy 6","Český jazyk a literatura","SOŠ technické 1","Didaktický test",7,1,,"32.2","12.1"
"Střední odborná škola a Střední odborné učiliště strojírenské a stavební. Jeseník. Dukelská 1240","Český jazyk a literatura","SOŠ technické 1","Didaktický test",26,3,,"39.9","11.5"
"Střední škola elektrotechnická. Lipník nad Bečvou. Tyršova 781","Český jazyk a literatura","SOŠ technické 1","Didaktický test",12,0,,"51.5","13.3"
"Střední škola technická. Přerov. Kouřílkova 8","Český jazyk a literatura","SOŠ technické 1","Didaktický test",8,2,,"25.4","6.7"
"Střední škola železniční. technická a služeb. Šumperk","Český jazyk a literatura","SOŠ technické 1","Didaktický test",12,4,,"27.8","10.5"
"Střední odborná škola průmyslová a Střední odborné učiliště strojírenské. Prostějov. Lidická 4","Český jazyk a literatura","SOŠ technické 1","Didaktický test",30,4,,"41.2","11.5"
"Střední škola stavební - HORSTAV","Český jazyk a literatura","SOŠ technické 1","Didaktický test",16,3,,"43.6","11.6"
"Švehlova střední škola polytechnická Prostějov","Český jazyk a literatura","SOŠ technické 2","Didaktický test",17,0,,"59.4","9.7"
"Střední škola logistiky a chemie. Olomouc. U Hradiska 29","Český jazyk a literatura","SOŠ technické 2","Didaktický test",47,6,,"44.1","11.7"
"Střední škola polygrafická. Olomouc. Střední novosadská 87/53","Český jazyk a literatura","SOŠ technické 2","Didaktický test",5,0,,"32.5","5.8"
"Střední průmyslová škola Hranice","Český jazyk a literatura","SOŠ technické 2","Didaktický test",41,5,,"50.4","12.5"
"Střední škola železniční. technická a služeb. Šumperk","Český jazyk a literatura","SOŠ technické 2","Didaktický test",2,0,,"36.3","8.5"
"Konzervatoř Evangelické akademie","Český jazyk a literatura","SOŠ umělecké","Didaktický test",8,0,,"57.2","15.7"
"Střední škola designu a módy. Prostějov","Český jazyk a literatura","SOŠ umělecké","Didaktický test",49,3,,"52.0","13.0"
"ART ECON – Střední škola. s.r.o.","Český jazyk a literatura","SOŠ umělecké","Didaktický test",11,1,,"43.7","13.3"
"Vyšší odborná škola a Střední průmyslová škola. Šumperk. Gen. Krátkého 1","Český jazyk a literatura","SOŠ umělecké","Didaktický test",28,1,,"53.7","14.5"
"Střední škola obchodu. gastronomie a designu PRAKTIK s.r.o.","Český jazyk a literatura","SOŠ umělecké","Didaktický test",11,3,,"26.6","8.1"
"Střední zdravotnická škola. Prostějov. Vápenice 3","Český jazyk a literatura","SOŠ zdravotnické","Didaktický test",23,4,,"34.9","11.1"
"Střední zdravotnická škola a Vyšší odborná škola zdravotnická Emanuela Pöttinga a Jazyková škola s právem státní jazykové zkoušky Olomouc","Český jazyk a literatura","SOŠ zdravotnické","Didaktický test",88,8,,"49.5","13.8"
"Střední zdravotnická škola. Hranice. Studentská 1095","Český jazyk a literatura","SOŠ zdravotnické","Didaktický test",35,5,,"40.5","12.3"
"Střední zdravotnická škola. Šumperk. Kladská 2","Český jazyk a literatura","SOŠ zdravotnické","Didaktický test",53,11,,"37.3","12.9"
"Střední škola zemědělská a zahradnická. Olomouc. U Hradiska 4","Český jazyk a literatura","SOŠ zemědělské","Didaktický test",18,9,,"24.8","13.0"
"Střední lesnická škola. Hranice. Jurikova 588","Český jazyk a literatura","SOŠ zemědělské","Didaktický test",60,6,,"45.7","14.1"
"Střední škola zemědělská. Přerov. Osmek 47","Český jazyk a literatura","SOŠ zemědělské","Didaktický test",18,2,,"37.4","10.3"
"Střední odborná škola. Šumperk. Zemědělská 3","Český jazyk a literatura","SOŠ zemědělské","Didaktický test",18,4,,"40.5","16.5"
"Střední odborná škola Prostějov","Český jazyk a literatura","SOU ostatní","Didaktický test",16,7,,"25.3","7.4"
"Střední odborná škola obchodu a služeb. Olomouc. Štursova 14","Český jazyk a literatura","SOU ostatní","Didaktický test",10,3,,"34.7","11.5"
"Střední škola polygrafická. Olomouc. Střední novosadská 87/53","Český jazyk a literatura","SOU ostatní","Didaktický test",45,2,,"49.3","11.4"
"Střední škola řezbářská. Tovačov. Nádražní 146","Český jazyk a literatura","SOU ostatní","Didaktický test",17,2,,"38.6","10.7"
"Střední škola gastronomie a farmářství Jeseník","Český jazyk a literatura","SOU ostatní","Didaktický test",9,2,,"35.1","12.8"
"Střední škola obchodu. gastronomie a designu PRAKTIK s.r.o.","Český jazyk a literatura","SOU ostatní","Didaktický test",30,7,,"47.3","16.9"
"Střední škola gastronomie a služeb. Přerov. Šířava 7","Český jazyk a literatura","SOU ostatní","Didaktický test",10,5,,"30.3","11.7"
"Střední škola železniční. technická a služeb. Šumperk","Český jazyk a literatura","SOU ostatní","Didaktický test",3,0,,"36.4","11.4"
"Švehlova střední škola polytechnická Prostějov","Český jazyk a literatura","SOU technické","Didaktický test",11,0,,"61.9","7.7"
"Střední průmyslová škola a Střední odborné učiliště Uničov","Český jazyk a literatura","SOU technické","Didaktický test",4,0,,"63.3","6.3"
"Střední škola polytechnická. Olomouc. Rooseveltova 79","Český jazyk a literatura","SOU technické","Didaktický test",20,10,,"21.7","6.5"
"Střední škola technická a obchodní. Olomouc. Kosinova 4","Český jazyk a literatura","SOU technické","Didaktický test",18,2,,"32.2","8.8"
"Sigmundova střední škola strojírenská. Lutín","Český jazyk a literatura","SOU technické","Didaktický test",21,0,,"40.0","6.6"
"Střední průmyslová škola Hranice","Český jazyk a literatura","SOU technické","Didaktický test",22,4,,"40.2","12.6"
"Vyšší odborná škola a Střední škola automobilní. Zábřeh. U Dráhy 6","Český jazyk a literatura","SOU technické","Didaktický test",4,1,,"40.5","13.2"
"Střední škola technická. Přerov. Kouřílkova 8","Český jazyk a literatura","SOU technické","Didaktický test",8,1,,"33.0","11.9"
"Střední škola technická a zemědělská Mohelnice","Český jazyk a literatura","SOU technické","Didaktický test",16,2,,"43.9","9.8"
"Střední odborná škola průmyslová a Střední odborné učiliště strojírenské. Prostějov. Lidická 4","Český jazyk a literatura","SOU technické","Didaktický test",10,0,,"36.2","6.4"
"Gymnázium Jiřího Wolkera. Prostějov. Kollárova 3","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",52,1,,"42.6","15.2"
"Reálné gymnázium a základní škola města Prostějova. Studentská ul. 2","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",20,0,,"48.3","12.1"
"Gymnázium. Olomouc - Hejčín. Tomkova 45","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",89,0,,"67.9","13.2"
"Gymnázium. Olomouc. Čajkovského 9","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",63,0,,"55.5","11.8"
"Slovanské gymnázium. Olomouc. tř. Jiřího z Poděbrad 13","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",57,0,,"67.3","15.2"
"Gymnázium. Šternberk. Horní náměstí 5","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",31,0,,"54.7","14.5"
"Gymnázium. Uničov. Gymnazijní 257","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",23,0,,"63.3","12.3"
"Církevní gymnázium Německého řádu. spol. s r.o.","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",41,1,,"59.7","18.6"
"Gymnázium Jana Opletala. Litovel. Opletalova 189","Český jazyk a literatura","Gymnázium 4 leté","Písemná práce",19,1,,"60.5","22.7"
